BÁO CÁO HIERARCHY MESH RENDERERS - CAMPUS DUT
Ngày xuất: 2026-05-13 06:07:45
--------------------------------------------------------------------------------
Object Name | Parent Name | Depth | Bounds Size (WxHxD)
group_700.008 | group_675 | 5 | 0.14x0.00x0.15
group_700.009 | group_675 | 5 | 0.13x0.10x0.17
group_735 | group_734 | 5 | 0.60x0.05x0.60
group_735.001 | group_734 | 5 | 0.42x3.22x0.42
group_735.002 | group_734 | 5 | 0.51x0.03x0.51
group_736 | group_734 | 5 | 0.60x0.05x0.60
group_736.001 | group_734 | 5 | 0.42x3.22x0.42
group_736.002 | group_734 | 5 | 0.51x0.03x0.51
group_737 | group_734 | 5 | 0.60x0.05x0.60
group_737.001 | group_734 | 5 | 0.42x3.22x0.42
group_737.002 | group_734 | 5 | 0.51x0.03x0.51
group_738 | group_734 | 5 | 0.60x0.05x0.60
group_738.001 | group_734 | 5 | 0.42x3.22x0.42
group_738.002 | group_734 | 5 | 0.51x0.03x0.51
group_740 | group_739 | 5 | 41.80x0.40x33.00
group_741 | group_739 | 5 | 41.80x0.40x33.00
group_742 | group_739 | 5 | 103.61x0.30x105.90
group_744 | group_739 | 5 | 50.89x6.15x63.81
group_745 | group_739 | 5 | 50.89x6.15x63.81
group_747 | group_746 | 5 | 79.55x17.19x119.95
group_747.001 | group_746 | 5 | 10.96x1.19x11.59
group_747.002 | group_746 | 5 | 19.04x0.86x20.23
group_747.003 | group_746 | 5 | 36.03x1.72x25.81
group_747.004 | group_746 | 5 | 8.41x0.92x9.92
group_747.005 | group_746 | 5 | 0.00x3.00x0.00
group_747.006 | group_746 | 5 | 2.47x3.00x4.93
group_747.007 | group_746 | 5 | 2.47x0.00x4.93
group_747.008 | group_746 | 5 | 0.45x0.00x0.85
group_747.009 | group_746 | 5 | 0.77x0.00x0.63
group_747.010 | group_746 | 5 | 7.45x0.00x14.69
group_747.011 | group_746 | 5 | 0.00x0.00x0.00
group_747.012 | group_746 | 5 | 0.01x0.01x0.02
group_747.013 | group_746 | 5 | 7.37x0.10x14.64
group_747.014 | group_746 | 5 | 0.00x0.00x0.01
group_747.015 | group_746 | 5 | 3.64x0.00x7.24
group_747.016 | group_746 | 5 | 3.68x0.00x7.32
group_747.017 | group_746 | 5 | 0.01x0.00x0.00
group_747.018 | group_746 | 5 | 0.01x0.00x0.03
group_747.019 | group_746 | 5 | 0.00x0.00x0.00
group_747.020 | group_746 | 5 | 0.00x0.00x0.00
group_747.021 | group_746 | 5 | 0.00x0.01x0.00
group_747.022 | group_746 | 5 | 0.90x0.00x0.45
group_747.023 | group_746 | 5 | 1.38x0.00x2.42
group_747.024 | group_746 | 5 | 0.78x0.00x0.39
group_747.025 | group_746 | 5 | 0.00x3.07x0.00
group_747.026 | group_746 | 5 | 0.01x1.59x0.01
group_747.027 | group_746 | 5 | 0.00x0.10x0.00
group_747.028 | group_746 | 5 | 0.00x0.00x0.01
group_747.029 | group_746 | 5 | 0.03x0.00x0.07
group_747.030 | group_746 | 5 | 0.00x0.00x0.01
group_747.031 | group_746 | 5 | 0.19x0.00x0.09
group_747.032 | group_746 | 5 | 0.04x0.00x0.09
group_96 | group_58 | 5 | 0.47x11.00x0.41
group_97 | group_58 | 5 | 0.47x11.00x0.41
group_98 | group_58 | 5 | 0.47x11.00x0.41
group_99 | group_58 | 5 | 0.47x11.00x0.41
SketchUp_Instance_127 | SketchUp_Instance_123 | 5 | 128.02x4.90x55.56
SketchUp_Instance_127.001 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_127.002 | SketchUp_Instance_123 | 5 | 0.09x0.40x0.18
SketchUp_Instance_127.003 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_127.004 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_127.005 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_127.006 | SketchUp_Instance_123 | 5 | 0.09x0.00x0.18
SketchUp_Instance_128 | SketchUp_Instance_123 | 5 | 34.86x0.60x41.57
SketchUp_Instance_128.001 | SketchUp_Instance_123 | 5 | 34.33x0.60x41.04
SketchUp_Instance_129 | SketchUp_Instance_123 | 5 | 128.02x4.90x55.56
SketchUp_Instance_129.001 | SketchUp_Instance_123 | 5 | 124.80x2.60x52.35
SketchUp_Instance_129.002 | SketchUp_Instance_123 | 5 | 8.82x0.20x10.52
SketchUp_Instance_129.003 | SketchUp_Instance_123 | 5 | 9.48x0.20x8.32
SketchUp_Instance_129.004 | SketchUp_Instance_123 | 5 | 10.69x0.80x11.54
SketchUp_Instance_129.005 | SketchUp_Instance_123 | 5 | 77.59x0.80x44.46
SketchUp_Instance_129.006 | SketchUp_Instance_123 | 5 | 42.86x1.00x28.03
SketchUp_Instance_129.007 | SketchUp_Instance_123 | 5 | 0.09x0.40x0.18
SketchUp_Instance_129.008 | SketchUp_Instance_123 | 5 | 0.09x0.00x0.18
SketchUp_Instance_129.009 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_129.010 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_129.011 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_129.012 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_129.013 | SketchUp_Instance_123 | 5 | 0.00x0.20x0.00
SketchUp_Instance_129.014 | SketchUp_Instance_123 | 5 | 0.00x0.20x0.00
SketchUp_Instance_129.015 | SketchUp_Instance_123 | 5 | 0.00x0.20x0.00
SketchUp_Instance_129.016 | SketchUp_Instance_123 | 5 | 0.00x0.20x0.00
SketchUp_Instance_129.017 | SketchUp_Instance_123 | 5 | 0.00x0.20x0.00
SketchUp_Instance_129.018 | SketchUp_Instance_123 | 5 | 0.00x0.20x0.00
SketchUp_Instance_129.019 | SketchUp_Instance_123 | 5 | 67.52x0.00x33.10
SketchUp_Instance_130 | SketchUp_Instance_123 | 5 | 34.86x1.20x41.57
SketchUp_Instance_130.001 | SketchUp_Instance_123 | 5 | 35.40x1.20x42.11
SketchUp_Instance_130.002 | SketchUp_Instance_123 | 5 | 30.58x1.20x37.29
SketchUp_Instance_130.003 | SketchUp_Instance_123 | 5 | 30.58x1.00x37.29
SketchUp_Instance_130.004 | SketchUp_Instance_123 | 5 | 0.00x0.00x0.00
SketchUp_Instance_130.005 | SketchUp_Instance_123 | 5 | 0.51x1.00x0.25
SketchUp_Instance_131 | SketchUp_Instance_123 | 5 | 128.02x4.90x55.56
SketchUp_Instance_132 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_133 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_134 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_135 | SketchUp_Instance_123 | 5 | 34.86x0.60x41.57
SketchUp_Instance_135.001 | SketchUp_Instance_123 | 5 | 34.33x0.60x41.04
SketchUp_Instance_136 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_137 | SketchUp_Instance_123 | 5 | 128.02x4.90x55.56
SketchUp_Instance_137.001 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_137.002 | SketchUp_Instance_123 | 5 | 0.09x0.40x0.18
SketchUp_Instance_137.003 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_137.004 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_137.005 | SketchUp_Instance_123 | 5 | 0.00x0.40x0.00
SketchUp_Instance_137.006 | SketchUp_Instance_123 | 5 | 0.09x0.00x0.18
SketchUp_Instance_138 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_139 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_140 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_141 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_142 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_143 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_144 | SketchUp_Instance_123 | 5 | 0.87x1.00x1.11
SketchUp_Instance_144.001 | SketchUp_Instance_123 | 5 | 0.09x0.00x0.04
SketchUp_Instance_144.002 | SketchUp_Instance_123 | 5 | 0.09x1.00x0.04
SketchUp_Instance_145 | SketchUp_Instance_123 | 5 | 0.87x1.00x1.11
SketchUp_Instance_145.001 | SketchUp_Instance_123 | 5 | 0.09x0.00x0.04
SketchUp_Instance_145.002 | SketchUp_Instance_123 | 5 | 0.09x1.00x0.04
SketchUp_Instance_146 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_147 | SketchUp_Instance_123 | 5 | 0.87x1.00x1.11
SketchUp_Instance_147.001 | SketchUp_Instance_123 | 5 | 0.09x0.00x0.04
SketchUp_Instance_147.002 | SketchUp_Instance_123 | 5 | 0.09x1.00x0.04
SketchUp_Instance_148 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_149 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_150 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_151 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_152 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_153 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_154 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_155 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_156 | SketchUp_Instance_123 | 5 | 0.87x1.00x1.11
SketchUp_Instance_156.001 | SketchUp_Instance_123 | 5 | 0.09x0.00x0.04
SketchUp_Instance_156.002 | SketchUp_Instance_123 | 5 | 0.09x1.00x0.04
SketchUp_Instance_157 | SketchUp_Instance_123 | 5 | 0.60x7.58x0.60
SketchUp_Instance_85 | group_433 | 5 | 41.65x1.80x73.12
SketchUp_Instance_87 | group_568 | 5 | 47.14x3.60x55.20
SketchUp_Instance_87.001 | group_568 | 5 | 0.03x0.00x0.04
SketchUp_Instance_89 | group_568 | 5 | 47.14x3.60x55.20
SketchUp_Instance_89.001 | group_568 | 5 | 0.03x0.00x0.04
SketchUp_Instance_91 | group_568 | 5 | 47.14x3.60x55.20
SketchUp_Instance_91.001 | group_568 | 5 | 0.03x0.00x0.04
SketchUp_Instance_93 | group_675 | 5 | 47.14x3.60x55.20
SketchUp_Instance_93.001 | group_675 | 5 | 0.03x0.00x0.04
SketchUp_Instance_94 | group_675 | 5 | 47.14x3.60x55.20
SketchUp_Instance_94.001 | group_675 | 5 | 0.03x0.00x0.04
SketchUp_Instance_96 | group_675 | 5 | 47.14x3.60x55.20
SketchUp_Instance_96.001 | group_675 | 5 | 0.03x0.00x0.04
group_1002 | group_1001 | 6 | 0.28x7.20x0.28
group_1003 | group_1001 | 6 | 0.28x7.20x0.28
group_1004 | group_1001 | 6 | 0.28x7.20x0.28
group_1005 | group_1001 | 6 | 0.28x7.20x0.28
group_1006 | group_1001 | 6 | 0.28x3.60x0.28
group_1007 | group_1001 | 6 | 0.28x7.20x0.28
group_1008 | group_1001 | 6 | 0.28x3.60x0.28
group_1009 | group_1001 | 6 | 0.28x7.20x0.28
group_1010 | group_1001 | 6 | 0.28x7.20x0.28
group_1011 | group_1001 | 6 | 0.28x7.20x0.28
group_1012 | group_1001 | 6 | 0.28x7.20x0.28
group_1013 | group_1001 | 6 | 0.28x7.20x0.28
group_1014 | group_1001 | 6 | 0.28x7.20x0.28
group_1015 | group_1001 | 6 | 0.28x7.20x0.28
group_1016 | group_1001 | 6 | 0.28x7.20x0.28
group_1017 | group_1001 | 6 | 0.28x7.20x0.28
group_1018 | group_1001 | 6 | 0.28x7.20x0.28
group_1019 | group_1001 | 6 | 0.28x7.20x0.28
group_1020 | group_1001 | 6 | 0.28x7.20x0.28
group_1021 | group_1001 | 6 | 0.28x7.20x0.28
group_1022 | group_1001 | 6 | 0.28x7.20x0.28
group_1023 | group_1001 | 6 | 0.28x7.20x0.28
group_1024 | group_1001 | 6 | 0.28x7.20x0.28
group_1025 | group_1001 | 6 | 0.28x3.60x0.28
group_1026 | group_1001 | 6 | 0.28x3.60x0.28
group_1027 | group_1001 | 6 | 0.28x7.20x0.28
group_1028 | group_1001 | 6 | 0.28x7.20x0.28
group_1029 | group_1001 | 6 | 0.28x7.20x0.28
group_1030 | group_1001 | 6 | 0.28x3.60x0.28
group_1031 | group_1001 | 6 | 0.28x3.60x0.28
group_1032 | group_1001 | 6 | 4.64x0.00x6.85
group_1034 | group_1001 | 6 | 0.28x7.20x0.28
group_1035 | group_1001 | 6 | 0.28x3.60x0.28
group_1036 | group_1001 | 6 | 0.28x3.60x0.28
group_1037 | group_1001 | 6 | 0.28x7.20x0.28
group_1038 | group_1001 | 6 | 0.28x7.20x0.28
group_1039 | group_1001 | 6 | 0.28x7.20x0.28
group_1041 | group_1040 | 6 | 9.18x2.21x6.21
group_1041.001 | group_1040 | 6 | 75.92x2.21x104.83
group_1041.002 | group_1040 | 6 | 9.18x2.21x6.21
group_1043 | group_1042 | 6 | 0.60x9.29x0.60
group_1043.001 | group_1044 | 6 | 0.60x9.29x0.60
group_1043.002 | group_1045 | 6 | 0.60x9.29x0.60
group_1043.003 | group_1046 | 6 | 0.60x9.29x0.60
group_1043.004 | group_1047 | 6 | 0.60x9.29x0.60
group_1043.005 | group_1048 | 6 | 0.60x9.29x0.60
group_1043.006 | group_1049 | 6 | 0.60x9.29x0.60
group_1043.007 | group_1052 | 6 | 0.60x9.29x0.60
group_1043.008 | group_1053 | 6 | 0.60x9.29x0.60
group_1043.009 | group_1054 | 6 | 0.60x9.29x0.60
group_1043.010 | group_1056 | 6 | 0.60x9.29x0.60
group_1043.011 | group_1058 | 6 | 0.60x9.29x0.60
group_1043.012 | group_1059 | 6 | 0.60x9.29x0.60
group_1043.013 | group_1060 | 6 | 0.60x9.29x0.60
group_1043.014 | group_1061 | 6 | 0.60x9.29x0.60
group_1043.015 | group_1062 | 6 | 0.60x9.29x0.60
group_1043.016 | group_1063 | 6 | 0.60x9.29x0.60
group_1043.017 | group_1064 | 6 | 0.60x9.29x0.60
group_1069 | group_1068 | 6 | 0.60x17.42x0.60
group_1069.001 | group_1070 | 6 | 0.60x17.42x0.60
group_1069.002 | group_1071 | 6 | 0.60x17.42x0.60
group_1069.003 | group_1072 | 6 | 0.60x17.42x0.60
group_1069.004 | group_1073 | 6 | 0.60x17.42x0.60
group_1069.005 | group_1074 | 6 | 0.60x17.42x0.60
group_1069.006 | group_1077 | 6 | 0.60x17.42x0.60
group_1069.007 | group_1090 | 6 | 0.60x17.42x0.60
group_1069.008 | group_1091 | 6 | 0.60x17.42x0.60
group_1069.009 | group_1092 | 6 | 0.60x17.42x0.60
group_1069.010 | group_1093 | 6 | 0.60x17.42x0.60
group_1069.011 | group_1094 | 6 | 0.60x17.42x0.60
group_1069.012 | group_1095 | 6 | 0.60x17.42x0.60
group_1069.013 | group_1096 | 6 | 0.60x17.42x0.60
group_1069.014 | group_1097 | 6 | 0.60x17.42x0.60
group_1069.015 | group_1098 | 6 | 0.60x17.42x0.60
group_1069.016 | group_1099 | 6 | 0.60x17.42x0.60
group_1069.017 | group_1100 | 6 | 0.60x17.42x0.60
group_1069.018 | group_1101 | 6 | 0.60x17.42x0.60
group_1069.019 | group_1102 | 6 | 0.60x17.42x0.60
group_1069.020 | group_1103 | 6 | 0.60x17.42x0.60
group_1069.021 | group_1104 | 6 | 0.60x17.42x0.60
group_1069.022 | group_1105 | 6 | 0.60x17.42x0.60
group_1069.023 | group_1106 | 6 | 0.60x17.42x0.60
group_1069.024 | group_1107 | 6 | 0.60x17.42x0.60
group_1069.025 | group_1108 | 6 | 0.60x17.42x0.60
group_1069.026 | group_1109 | 6 | 0.60x17.42x0.60
group_1069.027 | group_1110 | 6 | 0.60x17.42x0.60
group_1069.028 | group_1111 | 6 | 0.60x17.42x0.60
group_1069.029 | group_1112 | 6 | 0.60x17.42x0.60
group_1069.030 | group_1113 | 6 | 0.60x17.42x0.60
group_1069.031 | group_1114 | 6 | 0.60x17.42x0.60
group_1069.032 | group_1115 | 6 | 0.60x17.42x0.60
group_1069.033 | group_1116 | 6 | 0.60x17.42x0.60
group_1069.034 | group_1117 | 6 | 0.60x17.42x0.60
group_1076 | group_1075 | 6 | 0.60x17.42x0.60
group_1076.001 | group_1078 | 6 | 0.60x17.42x0.60
group_1076.002 | group_1079 | 6 | 0.60x17.42x0.60
group_1076.003 | group_1080 | 6 | 0.60x17.42x0.60
group_1076.004 | group_1081 | 6 | 0.60x17.42x0.60
group_1076.005 | group_1082 | 6 | 0.60x17.42x0.60
group_1076.006 | group_1083 | 6 | 0.60x17.42x0.60
group_1076.007 | group_1084 | 6 | 0.60x17.42x0.60
group_1076.008 | group_1085 | 6 | 0.60x17.42x0.60
group_1076.009 | group_1086 | 6 | 0.60x17.42x0.60
group_1076.010 | group_1087 | 6 | 0.60x17.42x0.60
group_1123 | SketchUp_Instance_178 | 6 | 4.17x0.21x4.08
group_1124 | SketchUp_Instance_178 | 6 | 4.16x0.21x4.07
group_1125 | SketchUp_Instance_178 | 6 | 4.14x0.21x4.03
group_1126 | SketchUp_Instance_178 | 6 | 4.08x0.21x3.95
group_1127 | SketchUp_Instance_178 | 6 | 4.18x0.21x4.09
group_1128 | SketchUp_Instance_178 | 6 | 2.09x0.21x3.43
group_1128.001 | SketchUp_Instance_178 | 6 | 1.95x0.22x3.58
group_1128.002 | SketchUp_Instance_178 | 6 | 1.99x0.21x3.82
group_1132 | SketchUp_Instance_178 | 6 | 4.20x0.21x4.12
group_185 | group_184 | 6 | 0.39x6.60x0.39
group_185.001 | group_186 | 6 | 0.39x6.60x0.39
group_185.002 | group_187 | 6 | 0.39x6.60x0.39
group_185.003 | group_188 | 6 | 0.39x6.60x0.39
group_185.004 | group_190 | 6 | 0.39x6.60x0.39
group_185.005 | group_194 | 6 | 0.39x6.60x0.39
group_185.006 | group_197 | 6 | 0.39x6.60x0.39
group_185.007 | group_200 | 6 | 0.39x6.60x0.39
group_185.008 | group_205 | 6 | 0.39x6.60x0.39
group_185.009 | group_206 | 6 | 0.39x6.60x0.39
group_185.010 | group_207 | 6 | 0.39x6.60x0.39
group_185.011 | group_218 | 6 | 0.39x6.60x0.39
group_185.012 | group_219 | 6 | 0.39x6.60x0.39
group_185.013 | group_221 | 6 | 0.39x6.60x0.39
group_192 | group_191 | 6 | 0.39x6.60x0.39
group_192.001 | group_193 | 6 | 0.39x6.60x0.39
group_192.002 | group_195 | 6 | 0.39x6.60x0.39
group_192.003 | group_196 | 6 | 0.39x6.60x0.39
group_192.004 | group_199 | 6 | 0.39x6.60x0.39
group_192.005 | group_201 | 6 | 0.39x6.60x0.39
group_192.006 | group_204 | 6 | 0.39x6.60x0.39
group_192.007 | group_208 | 6 | 0.39x6.60x0.39
group_192.008 | group_217 | 6 | 0.39x6.60x0.39
group_192.009 | group_220 | 6 | 0.39x6.60x0.39
group_210 | group_209 | 6 | 29.38x11.85x20.31
group_210.001 | group_209 | 6 | 0.00x0.04x0.00
group_210.002 | group_209 | 6 | 0.00x0.00x0.00
group_210.003 | group_209 | 6 | 0.05x0.00x0.12
group_210.004 | group_209 | 6 | 0.03x0.00x0.06
group_210.005 | group_209 | 6 | 0.01x0.00x0.00
group_210.006 | group_209 | 6 | 0.04x0.00x0.09
group_212 | group_209 | 6 | 16.71x1.30x21.00
group_212.001 | group_209 | 6 | 16.18x2.12x20.47
group_212.002 | group_209 | 6 | 16.01x2.12x20.02
group_213 | group_209 | 6 | 53.86x5.27x30.59
group_213.001 | group_209 | 6 | 53.31x1.67x30.06
group_213.002 | group_209 | 6 | 0.08x0.00x0.18
group_213.003 | group_209 | 6 | 0.08x0.00x0.18
group_214 | group_209 | 6 | 38.47x4.63x25.21
group_214.001 | group_209 | 6 | 43.09x0.60x29.09
group_214.002 | group_209 | 6 | 42.56x0.60x28.56
group_214.003 | group_209 | 6 | 35.92x0.60x14.63
group_214.004 | group_209 | 6 | 35.88x0.60x14.73
group_214.005 | group_209 | 6 | 37.88x1.23x23.72
group_214.006 | group_209 | 6 | 1.41x0.60x1.27
group_214.007 | group_209 | 6 | 0.04x0.01x0.09
group_215 | group_209 | 6 | 31.76x3.75x52.48
group_215.001 | group_209 | 6 | 1.89x0.00x4.40
group_227 | group_226 | 6 | 26.20x22.81x50.19
group_232 | group_231 | 6 | 8.36x0.20x4.98
group_234 | group_233 | 6 | 48.71x1.69x31.04
group_234.001 | group_233 | 6 | 47.36x0.40x29.32
group_234.002 | group_233 | 6 | 43.38x1.49x23.19
group_234.003 | group_233 | 6 | 43.48x1.49x23.39
group_236 | group_235 | 6 | 2.48x0.05x1.18
group_237 | group_235 | 6 | 2.48x0.05x1.18
group_252 | group_235 | 6 | 2.48x0.05x1.18
group_253 | group_235 | 6 | 2.48x0.05x1.18
group_254 | group_235 | 6 | 2.48x0.05x1.18
group_255 | group_235 | 6 | 2.48x0.05x1.18
group_256 | group_235 | 6 | 2.48x0.05x1.18
group_257 | group_235 | 6 | 2.48x0.05x1.18
group_258 | group_235 | 6 | 2.48x0.05x1.18
group_259 | group_235 | 6 | 2.48x0.05x1.18
group_260 | group_235 | 6 | 2.48x0.05x1.18
group_263 | group_262 | 6 | 2.48x0.05x1.18
group_263.001 | group_274 | 6 | 2.48x0.05x1.18
group_263.002 | group_275 | 6 | 2.48x0.05x1.18
group_263.003 | group_276 | 6 | 2.48x0.05x1.18
group_263.004 | group_277 | 6 | 2.48x0.05x1.18
group_263.005 | group_278 | 6 | 2.48x0.05x1.18
group_263.006 | group_279 | 6 | 2.48x0.05x1.18
group_263.007 | group_280 | 6 | 2.48x0.05x1.18
group_263.008 | group_281 | 6 | 2.48x0.05x1.18
group_263.009 | group_282 | 6 | 2.48x0.05x1.18
group_263.010 | group_283 | 6 | 2.48x0.05x1.18
group_263.011 | group_285 | 6 | 2.48x0.05x1.18
group_263.012 | group_288 | 6 | 2.48x0.05x1.18
group_263.013 | group_290 | 6 | 2.48x0.05x1.18
group_263.014 | group_291 | 6 | 2.48x0.05x1.18
group_263.015 | group_292 | 6 | 2.48x0.05x1.18
group_263.016 | group_293 | 6 | 2.48x0.05x1.18
group_263.017 | group_294 | 6 | 2.48x0.05x1.18
group_263.018 | group_295 | 6 | 2.48x0.05x1.18
group_263.019 | group_296 | 6 | 2.48x0.05x1.18
group_263.020 | group_299 | 6 | 2.48x0.05x1.18
group_263.021 | group_300 | 6 | 2.48x0.05x1.18
group_263.022 | group_301 | 6 | 2.48x0.05x1.18
group_264 | group_262 | 6 | 2.48x0.05x1.18
group_264.001 | group_274 | 6 | 2.48x0.05x1.18
group_264.002 | group_275 | 6 | 2.48x0.05x1.18
group_264.003 | group_276 | 6 | 2.48x0.05x1.18
group_264.004 | group_277 | 6 | 2.48x0.05x1.18
group_264.005 | group_278 | 6 | 2.48x0.05x1.18
group_264.006 | group_279 | 6 | 2.48x0.05x1.18
group_264.007 | group_280 | 6 | 2.48x0.05x1.18
group_264.008 | group_281 | 6 | 2.48x0.05x1.18
group_264.009 | group_282 | 6 | 2.48x0.05x1.18
group_264.010 | group_283 | 6 | 2.48x0.05x1.18
group_264.011 | group_285 | 6 | 2.48x0.05x1.18
group_264.012 | group_288 | 6 | 2.48x0.05x1.18
group_264.013 | group_290 | 6 | 2.48x0.05x1.18
group_264.014 | group_291 | 6 | 2.48x0.05x1.18
group_264.015 | group_292 | 6 | 2.48x0.05x1.18
group_264.016 | group_293 | 6 | 2.48x0.05x1.18
group_264.017 | group_294 | 6 | 2.48x0.05x1.18
group_264.018 | group_295 | 6 | 2.48x0.05x1.18
group_264.019 | group_296 | 6 | 2.48x0.05x1.18
group_264.020 | group_299 | 6 | 2.48x0.05x1.18
group_264.021 | group_300 | 6 | 2.48x0.05x1.18
group_264.022 | group_301 | 6 | 2.48x0.05x1.18
group_265 | group_262 | 6 | 2.48x0.05x1.18
group_265.001 | group_274 | 6 | 2.48x0.05x1.18
group_265.002 | group_275 | 6 | 2.48x0.05x1.18
group_265.003 | group_276 | 6 | 2.48x0.05x1.18
group_265.004 | group_277 | 6 | 2.48x0.05x1.18
group_265.005 | group_278 | 6 | 2.48x0.05x1.18
group_265.006 | group_279 | 6 | 2.48x0.05x1.18
group_265.007 | group_280 | 6 | 2.48x0.05x1.18
group_265.008 | group_281 | 6 | 2.48x0.05x1.18
group_265.009 | group_282 | 6 | 2.48x0.05x1.18
group_265.010 | group_283 | 6 | 2.48x0.05x1.18
group_265.011 | group_285 | 6 | 2.48x0.05x1.18
group_265.012 | group_288 | 6 | 2.48x0.05x1.18
group_265.013 | group_290 | 6 | 2.48x0.05x1.18
group_265.014 | group_291 | 6 | 2.48x0.05x1.18
group_265.015 | group_292 | 6 | 2.48x0.05x1.18
group_265.016 | group_293 | 6 | 2.48x0.05x1.18
group_265.017 | group_294 | 6 | 2.48x0.05x1.18
group_265.018 | group_295 | 6 | 2.48x0.05x1.18
group_265.019 | group_296 | 6 | 2.48x0.05x1.18
group_265.020 | group_299 | 6 | 2.48x0.05x1.18
group_265.021 | group_300 | 6 | 2.48x0.05x1.18
group_265.022 | group_301 | 6 | 2.48x0.05x1.18
group_266 | group_262 | 6 | 2.48x0.05x1.18
group_266.001 | group_274 | 6 | 2.48x0.05x1.18
group_266.002 | group_275 | 6 | 2.48x0.05x1.18
group_266.003 | group_276 | 6 | 2.48x0.05x1.18
group_266.004 | group_277 | 6 | 2.48x0.05x1.18
group_266.005 | group_278 | 6 | 2.48x0.05x1.18
group_266.006 | group_279 | 6 | 2.48x0.05x1.18
group_266.007 | group_280 | 6 | 2.48x0.05x1.18
group_266.008 | group_281 | 6 | 2.48x0.05x1.18
group_266.009 | group_282 | 6 | 2.48x0.05x1.18
group_266.010 | group_283 | 6 | 2.48x0.05x1.18
group_266.011 | group_285 | 6 | 2.48x0.05x1.18
group_266.012 | group_288 | 6 | 2.48x0.05x1.18
group_266.013 | group_290 | 6 | 2.48x0.05x1.18
group_266.014 | group_291 | 6 | 2.48x0.05x1.18
group_266.015 | group_292 | 6 | 2.48x0.05x1.18
group_266.016 | group_293 | 6 | 2.48x0.05x1.18
group_266.017 | group_294 | 6 | 2.48x0.05x1.18
group_266.018 | group_295 | 6 | 2.48x0.05x1.18
group_266.019 | group_296 | 6 | 2.48x0.05x1.18
group_266.020 | group_299 | 6 | 2.48x0.05x1.18
group_266.021 | group_300 | 6 | 2.48x0.05x1.18
group_266.022 | group_301 | 6 | 2.48x0.05x1.18
group_267 | group_262 | 6 | 2.48x0.05x1.18
group_267.001 | group_274 | 6 | 2.48x0.05x1.18
group_267.002 | group_275 | 6 | 2.48x0.05x1.18
group_267.003 | group_276 | 6 | 2.48x0.05x1.18
group_267.004 | group_277 | 6 | 2.48x0.05x1.18
group_267.005 | group_278 | 6 | 2.48x0.05x1.18
group_267.006 | group_279 | 6 | 2.48x0.05x1.18
group_267.007 | group_280 | 6 | 2.48x0.05x1.18
group_267.008 | group_281 | 6 | 2.48x0.05x1.18
group_267.009 | group_282 | 6 | 2.48x0.05x1.18
group_267.010 | group_283 | 6 | 2.48x0.05x1.18
group_267.011 | group_285 | 6 | 2.48x0.05x1.18
group_267.012 | group_288 | 6 | 2.48x0.05x1.18
group_267.013 | group_290 | 6 | 2.48x0.05x1.18
group_267.014 | group_291 | 6 | 2.48x0.05x1.18
